Invoice,RegionKey,InventoryDate,SoldDate,CustomerKey,ProductKey,SoldLineNumber,SoldQuantity
35766,3,1/22/17,3/29/17,67805,16,1,1
35767,3,12/11/16,3/29/17,56629,24,1,1
35765,8,2/20/17,3/29/17,71551,12,1,1
35770,2,11/29/16,3/29/17,64032,60,1,1
35768,3,2/03/17,3/29/17,70706,74,1,1
35771,3,11/08/16,3/30/17,61689,62,1,1
35773,2,2/20/17,3/30/17,68423,68,1,1
35772,2,1/09/17,3/30/17,55396,23,1,1
35774,3,10/02/16,3/30/17,72504,19,1,1
35775,8,2/11/17,3/31/17,63009,68,1,1
35776,7,11/06/16,3/31/17,58976,6,1,1
35778,1,2/20/17,3/31/17,63555,60,1,1
35777,2,3/09/17,3/31/17,72310,68,1,1
35818,3,12/02/16,4/01/17,67348,20,1,1
35819,2,2/01/17,4/01/17,70312,43,1,1
35817,8,10/16/16,4/01/17,71231,26,1,1
35820,2,10/27/16,4/01/17,72057,20,1,1
35816,3,3/04/17,4/01/17,62154,28,1,1
35821,1,11/11/16,4/02/17,60175,37,1,1
35822,2,12/27/16,4/02/17,72878,3,1,1
35823,2,2/19/17,4/02/17,59717,68,1,1
35828,1,10/31/16,4/03/17,67949,50,1,1
35829,2,12/11/16,4/03/17,64913,74,1,1
35825,7,12/10/16,4/03/17,69885,26,1,1
35830,2,2/27/17,4/03/17,66936,71,1,1
35832,2,11/05/16,4/03/17,61645,66,1,1
35827,11,12/05/16,4/03/17,59510,38,1,1
35826,7,11/13/16,4/03/17,65858,71,1,1
35824,1,3/12/17,4/03/17,67802,27,1,1
35831,2,1/17/17,4/03/17,56045,50,1,1
35837,1,11/16/16,4/04/17,72847,71,1,1
35838,2,10/26/16,4/04/17,66618,52,1,1
35833,1,10/09/16,4/04/17,58657,27,1,1
35834,3,1/28/17,4/04/17,64900,42,1,1
35836,8,11/30/16,4/04/17,59757,65,1,1
35839,2,1/10/17,4/04/17,66705,57,1,1
35835,1,12/14/16,4/04/17,72609,59,1,1
35844,1,3/12/17,4/05/17,62405,36,1,1
35842,3,12/12/16,4/05/17,65352,2,1,1
35841,6,11/18/16,4/05/17,63832,46,1,1
35843,3,10/27/16,4/05/17,67160,19,1,1
35848,3,1/20/17,4/06/17,68854,73,1,1
35845,7,11/10/16,4/06/17,69568,4,1,1
35847,3,11/27/16,4/06/17,71151,39,1,1
35846,7,11/05/16,4/06/17,71923,71,1,1
35849,2,2/18/17,4/06/17,60799,16,1,1
35852,6,12/11/16,4/07/17,57867,64,1,1
35854,11,3/01/17,4/07/17,69199,39,1,1
35858,2,2/20/17,4/07/17,66599,59,1,1
35855,1,12/20/16,4/07/17,56693,62,1,1
35851,3,12/30/16,4/07/17,67650,67,1,1
35853,11,3/15/17,4/07/17,65123,55,1,1
35856,2,10/14/16,4/07/17,65425,27,1,1
35850,3,12/30/16,4/07/17,72028,45,1,1
35857,2,1/14/17,4/07/17,56256,29,1,1
35861,6,3/03/17,4/08/17,60706,69,1,1
35860,7,1/08/17,4/08/17,68925,14,1,1
35859,6,2/23/17,4/08/17,59825,64,1,1
35862,8,11/24/16,4/09/17,66537,21,1,1
35864,2,2/25/17,4/09/17,62578,54,1,1
35866,11,3/04/17,4/09/17,68400,4,1,1
35865,2,1/13/17,4/09/17,68648,23,1,1
35863,3,11/18/16,4/09/17,72575,25,1,1
35867,1,11/17/16,4/10/17,71916,58,1,1
35868,8,12/02/16,4/10/17,69826,72,1,1
35871,2,10/31/16,4/10/17,59738,71,1,1
35869,8,12/08/16,4/10/17,63524,34,1,1
35870,3,2/24/17,4/10/17,60925,10,1,1
35873,1,1/09/17,4/11/17,67380,34,1,1
35874,7,2/10/17,4/11/17,65011,59,1,1
35876,2,11/10/16,4/11/17,58704,18,1,1
35875,2,12/23/16,4/11/17,63235,11,1,1
35872,8,3/17/17,4/11/17,57308,13,1,1
35877,2,11/30/16,4/11/17,62614,43,1,1
35889,2,11/13/16,4/12/17,59222,72,1,1
35882,1,12/18/16,4/12/17,61246,25,1,1
35886,3,11/03/16,4/12/17,63416,59,1,1
35879,8,12/30/16,4/12/17,58783,64,1,1
35881,7,11/24/16,4/12/17,60981,75,1,1
35887,3,2/17/17,4/12/17,72997,57,1,1
35883,1,11/27/16,4/12/17,56661,72,1,1
35884,1,1/06/17,4/12/17,66162,64,1,1
35885,6,1/24/17,4/12/17,67333,72,1,1
35880,3,1/30/17,4/12/17,69478,11,1,1
35878,6,1/22/17,4/12/17,66717,4,1,1
35893,7,2/05/17,4/13/17,65489,15,1,1
35890,8,11/04/16,4/13/17,67169,18,1,1
35891,8,12/11/16,4/13/17,71680,25,1,1
35892,2,2/23/17,4/13/17,62394,43,1,1
35895,3,3/06/17,4/14/17,61158,52,1,1
35896,6,11/02/16,4/14/17,55839,61,1,1
35894,8,3/08/17,4/14/17,72409,25,1,1
35898,7,11/21/16,4/15/17,57371,57,1,1
35904,2,1/01/17,4/15/17,66841,42,1,1
35906,2,11/26/16,4/15/17,59317,10,1,1
35902,11,10/24/16,4/15/17,68369,69,1,1
35900,3,3/04/17,4/15/17,61175,42,1,1
35901,3,2/22/17,4/15/17,58482,73,1,1
35909,2,11/28/16,4/15/17,62189,53,1,1
35908,2,11/12/16,4/15/17,70335,53,1,1
35903,11,10/25/16,4/15/17,57119,43,1,1
35897,1,1/29/17,4/15/17,70281,23,1,1
35899,3,10/30/16,4/15/17,71608,3,1,1
35905,2,10/21/16,4/15/17,72828,35,1,1
35907,2,3/12/17,4/15/17,65043,73,1,1
35911,3,11/04/16,4/16/17,64022,31,1,1
35915,2,11/06/16,4/16/17,59738,63,1,1
35910,3,11/07/16,4/16/17,59799,24,1,1
35913,3,11/11/16,4/16/17,67948,28,1,1
35916,2,11/11/16,4/16/17,67430,59,1,1
35912,7,2/27/17,4/16/17,64953,45,1,1
35914,2,2/24/17,4/16/17,67537,20,1,1
35923,3,10/30/16,4/17/17,69282,70,1,1
35921,1,12/08/16,4/17/17,62961,10,1,1
35917,8,1/14/17,4/17/17,73025,32,1,1
35925,2,12/12/16,4/17/17,68058,53,1,1
35919,1,2/12/17,4/17/17,55691,47,1,1
35922,7,11/01/16,4/17/17,68672,58,1,1
35920,7,2/05/17,4/17/17,67746,39,1,1
35924,8,2/12/17,4/17/17,65392,7,1,1
35918,3,12/01/16,4/17/17,69117,66,1,1
35929,3,12/03/16,4/18/17,62499,14,1,1
35926,7,11/09/16,4/18/17,63902,32,1,1
35927,3,2/27/17,4/18/17,59300,58,1,1
35930,6,11/02/16,4/18/17,64924,59,1,1
35928,1,12/22/16,4/18/17,57825,45,1,1
35932,2,2/16/17,4/18/17,64444,68,1,1
35931,2,1/26/17,4/18/17,66940,21,1,1
35934,3,1/28/17,4/19/17,70281,32,1,1
35936,3,1/18/17,4/19/17,60020,52,1,1
35935,8,3/19/17,4/19/17,56625,72,1,1
35933,1,12/13/16,4/19/17,55930,63,1,1
35938,3,11/08/16,4/20/17,70240,15,1,1
35942,2,12/26/16,4/20/17,65616,42,1,1
35940,2,11/22/16,4/20/17,61756,38,1,1
35947,2,2/27/17,4/20/17,62335,4,1,1
35939,3,2/14/17,4/20/17,68251,4,1,1
35943,2,3/21/17,4/20/17,70081,11,1,1
35941,2,11/01/16,4/20/17,62732,58,1,1
35946,2,12/23/16,4/20/17,58175,55,1,1
35937,8,12/24/16,4/20/17,59783,71,1,1
35945,2,1/21/17,4/20/17,57584,1,1,1
35944,2,3/09/17,4/20/17,57238,30,1,1
35948,3,1/29/17,4/21/17,57983,74,1,1
35950,2,1/06/17,4/21/17,60376,10,1,1
35951,2,1/15/17,4/21/17,68785,40,1,1
35952,2,1/30/17,4/21/17,66651,21,1,1
35949,2,10/24/16,4/21/17,63732,73,1,1
35954,1,2/05/17,4/22/17,71320,52,1,1
35955,1,1/06/17,4/22/17,55799,61,1,1
35956,2,12/08/16,4/22/17,72784,4,1,1
35953,7,12/09/16,4/22/17,61702,54,1,1
35963,2,11/24/16,4/23/17,70727,3,1,1
35966,2,11/29/16,4/23/17,68620,64,1,1
35965,2,11/28/16,4/23/17,72492,19,1,1
35958,3,2/16/17,4/23/17,64821,38,1,1
35959,3,11/22/16,4/23/17,55560,61,1,1
35961,6,11/30/16,4/23/17,59853,35,1,1
35964,2,11/19/16,4/23/17,55174,24,1,1
35960,3,3/25/17,4/23/17,63431,28,1,1
35957,3,1/14/17,4/23/17,60796,62,1,1
35962,2,11/20/16,4/23/17,70767,6,1,1
35968,3,1/28/17,4/24/17,71839,57,1,1
35969,2,12/05/16,4/24/17,70279,48,1,1
35967,8,11/04/16,4/24/17,70672,35,1,1
35971,8,12/12/16,4/25/17,59055,68,1,1
35973,3,3/01/17,4/25/17,57139,53,1,1
35972,8,1/23/17,4/25/17,63477,61,1,1
35976,2,12/16/16,4/25/17,67560,71,1,1
35978,2,2/25/17,4/25/17,66827,12,1,1
35975,3,12/10/16,4/25/17,67096,16,1,1
35977,2,3/17/17,4/25/17,63230,53,1,1
35974,1,12/25/16,4/25/17,55992,64,1,1
35980,11,12/30/16,4/26/17,60280,44,1,1
35982,2,2/15/17,4/26/17,67882,59,1,1
35981,6,11/22/16,4/26/17,68807,20,1,1
35979,11,3/02/17,4/26/17,66007,14,1,1
35991,2,3/18/17,4/27/17,67254,15,1,1
35984,1,1/01/17,4/27/17,70503,64,1,1
35986,3,12/27/16,4/27/17,72492,15,1,1
35989,6,1/20/17,4/27/17,58813,25,1,1
35988,1,11/11/16,4/27/17,56998,65,1,1
35985,3,12/31/16,4/27/17,58399,56,1,1
35990,6,2/08/17,4/27/17,59233,32,1,1
35983,8,2/12/17,4/27/17,68059,20,1,1
35987,3,2/26/17,4/27/17,56189,17,1,1
35995,7,1/06/17,4/28/17,70979,58,1,1
35998,2,1/27/17,4/28/17,60533,23,1,1
35997,3,12/19/16,4/28/17,70904,9,1,1
35994,3,11/11/16,4/28/17,62262,57,1,1
35993,3,12/06/16,4/28/17,58109,17,1,1
35992,8,1/09/17,4/28/17,56731,58,1,1
35996,3,2/24/17,4/28/17,58959,72,1,1
36004,3,2/27/17,4/29/17,62893,58,1,1
35999,7,2/26/17,4/29/17,55887,54,1,1
36006,2,12/21/16,4/29/17,68358,66,1,1
36003,3,4/05/17,4/29/17,62504,7,1,1
36000,1,1/13/17,4/29/17,57545,75,1,1
36002,3,12/01/16,4/29/17,72659,19,1,1
36005,6,12/14/16,4/29/17,64366,3,1,1
36001,7,1/26/17,4/29/17,62475,68,1,1
36008,2,11/18/16,4/29/17,57306,19,1,1
36009,2,12/25/16,4/29/17,69832,47,1,1
36007,2,1/21/17,4/29/17,62940,15,1,1
36013,3,11/06/16,4/30/17,70522,58,1,1
36011,11,11/13/16,4/30/17,57873,44,1,1
36021,2,12/14/16,4/30/17,58608,51,1,1
36010,11,11/28/16,4/30/17,62622,52,1,1
36015,7,1/12/17,4/30/17,64654,50,1,1
36014,7,2/09/17,4/30/17,72905,35,1,1
36017,3,12/05/16,4/30/17,65192,15,1,1
36022,2,4/07/17,4/30/17,72174,27,1,1
36016,3,11/07/16,4/30/17,60058,21,1,1
36020,2,11/07/16,4/30/17,57817,4,1,1
36018,1,11/29/16,4/30/17,72166,12,1,1
36019,3,3/11/17,4/30/17,71707,59,1,1
36012,8,11/27/16,4/30/17,73099,53,1,1
36110,3,1/28/17,5/01/17,58873,53,1,1
36118,2,12/10/16,5/01/17,70310,30,1,1
36114,3,1/31/17,5/01/17,58734,47,1,1
36117,2,12/23/16,5/01/17,69404,55,1,1
36112,3,1/26/17,5/01/17,71330,65,1,1
36108,3,3/31/17,5/01/17,64174,3,1,1
36111,1,2/14/17,5/01/17,61450,62,1,1
36116,3,1/24/17,5/01/17,69381,29,1,1
36113,3,3/02/17,5/01/17,70800,10,1,1
36115,3,1/06/17,5/01/17,71430,31,1,1
36109,1,2/08/17,5/01/17,62890,51,1,1
36119,2,2/28/17,5/01/17,57287,65,1,1
36123,3,1/08/17,5/02/17,61905,57,1,1
36120,3,12/01/16,5/02/17,64378,47,1,1
36121,3,3/19/17,5/02/17,71170,20,1,1
36124,2,1/12/17,5/02/17,65608,4,1,1
36122,7,11/09/16,5/02/17,60481,18,1,1
36125,3,2/25/17,5/03/17,73065,56,1,1
36127,3,1/27/17,5/03/17,66469,21,1,1
36129,2,11/17/16,5/03/17,67087,52,1,1
36128,8,1/25/17,5/03/17,67490,60,1,1
36133,3,11/26/16,5/04/17,55632,40,1,1
36130,3,1/16/17,5/04/17,66000,62,1,1
36139,2,3/27/17,5/04/17,56714,24,1,1
36135,2,11/08/16,5/04/17,59383,72,1,1
36137,2,2/28/17,5/04/17,68877,61,1,1
36138,6,1/26/17,5/04/17,60038,60,1,1
36140,2,4/05/17,5/04/17,66367,71,1,1
36134,2,1/17/17,5/04/17,65450,59,1,1
36136,2,1/10/17,5/04/17,59871,27,1,1
36131,3,12/01/16,5/04/17,58354,3,1,1
36132,7,2/26/17,5/04/17,65606,74,1,1
36142,7,1/31/17,5/05/17,55897,52,1,1
36143,3,2/23/17,5/05/17,65345,7,1,1
36144,3,12/11/16,5/05/17,60292,18,1,1
36146,8,11/29/16,5/06/17,72320,64,1,1
36151,3,11/21/16,5/06/17,55386,67,1,1
36154,2,2/21/17,5/06/17,60209,51,1,1
36148,3,1/05/17,5/06/17,67401,73,1,1
36153,2,11/12/16,5/06/17,59920,6,1,1
36150,11,12/22/16,5/06/17,61626,4,1,1
36147,8,1/23/17,5/06/17,71137,46,1,1
36149,1,12/06/16,5/06/17,64784,15,1,1
36155,3,3/20/17,5/07/17,72394,18,1,1
36157,3,12/03/16,5/07/17,69809,16,1,1
36158,2,4/12/17,5/07/17,68855,39,1,1
36156,3,3/24/17,5/07/17,68143,43,1,1
36159,2,3/20/17,5/07/17,72539,22,1,1
36162,3,2/03/17,5/08/17,62693,69,1,1
36163,1,2/21/17,5/08/17,61257,74,1,1
36169,3,1/12/17,5/08/17,58388,54,1,1
36168,2,2/24/17,5/08/17,57989,17,1,1
36165,1,11/30/16,5/08/17,71817,54,1,1
36167,2,12/06/16,5/08/17,65739,30,1,1
36166,11,3/21/17,5/08/17,59322,60,1,1
36164,3,12/15/16,5/08/17,59435,31,1,1
36161,6,2/03/17,5/08/17,59750,51,1,1
36160,8,1/01/17,5/08/17,70481,68,1,1
36172,1,3/25/17,5/09/17,72896,11,1,1
36175,2,11/19/16,5/09/17,70573,10,1,1
36170,3,11/18/16,5/09/17,64342,3,1,1
36174,2,12/04/16,5/09/17,55101,49,1,1
36171,7,12/15/16,5/09/17,67443,27,1,1
36173,2,1/03/17,5/09/17,64826,49,1,1
36176,11,2/18/17,5/10/17,68347,65,1,1
36177,3,2/18/17,5/10/17,62281,44,1,1
36178,2,1/20/17,5/10/17,57347,35,1,1
36180,1,12/05/16,5/11/17,60653,22,1,1
36179,3,1/08/17,5/11/17,56075,23,1,1
36181,2,2/06/17,5/11/17,57400,7,1,1
36182,2,12/15/16,5/11/17,59542,20,1,1
36183,6,2/05/17,5/12/17,72777,3,1,1
36190,11,3/30/17,5/12/17,66954,37,1,1
36185,11,1/29/17,5/12/17,55727,18,1,1
36187,7,2/21/17,5/12/17,69786,61,1,1
36189,2,1/14/17,5/12/17,72439,47,1,1
36191,8,3/04/17,5/12/17,59826,14,1,1
36188,2,11/21/16,5/12/17,66150,23,1,1
36186,1,3/05/17,5/12/17,71494,60,1,1
36202,2,3/07/17,5/13/17,68933,44,1,1
36197,3,2/03/17,5/13/17,60397,62,1,1
36200,2,1/03/17,5/13/17,71649,65,1,1
36195,1,4/21/17,5/13/17,71307,50,1,1
36199,2,2/07/17,5/13/17,72341,69,1,1
36201,2,1/31/17,5/13/17,62795,12,1,1
36203,2,4/10/17,5/13/17,60795,65,1,1
36204,2,11/26/16,5/13/17,57628,58,1,1
36194,3,2/01/17,5/13/17,70524,72,1,1
36196,1,12/06/16,5/13/17,57480,50,1,1
36192,6,12/07/16,5/13/17,61188,4,1,1
36198,3,11/18/16,5/13/17,57482,66,1,1
36193,6,1/18/17,5/13/17,66182,2,1,1
36209,6,4/21/17,5/14/17,71438,3,1,1
36207,3,3/01/17,5/14/17,63397,48,1,1
36208,2,12/28/16,5/14/17,57940,71,1,1
36206,7,1/22/17,5/14/17,60250,22,1,1
36210,6,11/19/16,5/14/17,62250,20,1,1
36205,3,1/13/17,5/14/17,55958,4,1,1
36213,3,1/22/17,5/15/17,69899,74,1,1
36216,2,2/03/17,5/15/17,66406,31,1,1
36215,2,4/03/17,5/15/17,66563,32,1,1
36212,3,12/20/16,5/15/17,65442,34,1,1
36211,6,2/22/17,5/15/17,71196,10,1,1
36217,2,1/27/17,5/15/17,70559,32,1,1
36214,3,12/23/16,5/15/17,71873,3,1,1
36219,7,11/27/16,5/16/17,63053,8,1,1
36224,3,1/20/17,5/16/17,63109,1,1,1
36218,6,2/19/17,5/16/17,61482,46,1,1
36227,2,12/26/16,5/16/17,69211,26,1,1
36226,6,12/27/16,5/16/17,59940,67,1,1
36222,3,12/29/16,5/16/17,65079,26,1,1
36225,2,4/15/17,5/16/17,72354,64,1,1
36228,2,1/29/17,5/16/17,68710,19,1,1
36223,3,1/24/17,5/16/17,60761,29,1,1
36220,7,4/03/17,5/16/17,64926,47,1,1
36221,7,12/18/16,5/16/17,65080,72,1,1
36229,8,11/19/16,5/17/17,61727,38,1,1
36234,3,3/26/17,5/17/17,67157,48,1,1
36232,3,2/11/17,5/17/17,57951,8,1,1
36230,11,12/17/16,5/17/17,68500,12,1,1
36231,3,4/09/17,5/17/17,69401,23,1,1
36233,7,4/03/17,5/17/17,71509,61,1,1
36236,2,2/23/17,5/17/17,60650,16,1,1
36235,3,2/14/17,5/17/17,67221,67,1,1
36237,6,2/13/17,5/17/17,71722,31,1,1
36240,7,11/24/16,5/18/17,62953,18,1,1
36242,2,2/26/17,5/18/17,64846,31,1,1
36244,6,3/15/17,5/18/17,57348,72,1,1
36245,8,12/30/16,5/18/17,65433,50,1,1
36239,8,12/16/16,5/18/17,66265,72,1,1
36238,8,2/14/17,5/18/17,60740,68,1,1
36243,2,3/18/17,5/18/17,72959,37,1,1
36241,7,1/13/17,5/18/17,69561,27,1,1
36248,3,2/17/17,5/19/17,73079,21,1,1
36249,2,12/18/16,5/19/17,72712,21,1,1
36250,8,3/08/17,5/19/17,67147,63,1,1
36251,2,12/25/16,5/19/17,72414,73,1,1
36247,3,3/17/17,5/19/17,61886,26,1,1
36246,1,12/15/16,5/19/17,70371,73,1,1
36256,11,4/07/17,5/20/17,68327,20,1,1
36254,3,2/27/17,5/20/17,56372,70,1,1
36252,8,12/09/16,5/20/17,65720,60,1,1
36255,2,1/20/17,5/20/17,56217,15,1,1
36253,3,2/16/17,5/20/17,62254,28,1,1
36257,2,3/30/17,5/20/17,62103,50,1,1
36262,2,2/16/17,5/21/17,60698,53,1,1
36258,1,3/24/17,5/21/17,55401,55,1,1
36260,1,1/25/17,5/21/17,57454,72,1,1
36261,1,12/04/16,5/21/17,70348,8,1,1
36263,6,11/27/16,5/21/17,69991,62,1,1
36259,1,3/11/17,5/21/17,66768,51,1,1
36264,6,12/19/16,5/22/17,67300,42,1,1
36267,2,12/15/16,5/22/17,65565,8,1,1
36265,1,2/24/17,5/22/17,65195,73,1,1
36268,2,4/04/17,5/22/17,62353,32,1,1
36266,2,3/24/17,5/22/17,66658,37,1,1
36272,1,2/14/17,5/23/17,69580,3,1,1
36276,2,1/15/17,5/23/17,63194,54,1,1
36271,3,12/23/16,5/23/17,68923,6,1,1
36275,2,1/29/17,5/23/17,67039,74,1,1
36274,3,4/01/17,5/23/17,64814,2,1,1
36270,7,2/17/17,5/23/17,65881,27,1,1
36273,3,2/25/17,5/23/17,65656,65,1,1
36277,8,1/05/17,5/24/17,63547,3,1,1
36281,3,12/19/16,5/24/17,65124,20,1,1
36278,8,3/12/17,5/24/17,56327,50,1,1
36282,3,3/25/17,5/24/17,62513,11,1,1
36279,1,1/06/17,5/24/17,72545,31,1,1
36285,2,12/07/16,5/24/17,57392,75,1,1
36280,1,2/26/17,5/24/17,64055,15,1,1
36283,3,4/26/17,5/24/17,61129,67,1,1
36289,1,12/07/16,5/25/17,69286,24,1,1
36286,6,4/23/17,5/25/17,55067,49,1,1
36290,3,3/17/17,5/25/17,67710,18,1,1
36288,1,12/18/16,5/25/17,61532,38,1,1
36292,2,2/28/17,5/25/17,71468,23,1,1
36291,2,11/27/16,5/25/17,71153,17,1,1
36293,8,1/21/17,5/25/17,65535,72,1,1
36287,3,1/29/17,5/25/17,68071,53,1,1
36294,2,1/10/17,5/25/17,68264,33,1,1
36299,2,1/12/17,5/26/17,58903,50,1,1
36300,2,4/03/17,5/26/17,58608,70,1,1
36297,1,4/08/17,5/26/17,59116,27,1,1
36298,3,3/24/17,5/26/17,72817,15,1,1
36296,3,4/20/17,5/26/17,61216,67,1,1
36304,2,2/04/17,5/27/17,58428,71,1,1
36305,8,12/05/16,5/27/17,59531,41,1,1
36302,1,3/20/17,5/27/17,58030,8,1,1
36301,6,3/23/17,5/27/17,66026,35,1,1
36303,2,1/29/17,5/27/17,72692,18,1,1
36308,2,12/14/16,5/28/17,71570,48,1,1
36309,2,4/29/17,5/28/17,63986,49,1,1
36307,2,12/08/16,5/28/17,61006,59,1,1
36310,2,4/08/17,5/28/17,61111,4,1,1
36306,3,2/25/17,5/28/17,55451,44,1,1
36311,6,1/31/17,5/29/17,63366,59,1,1
36316,3,5/08/17,5/30/17,63758,57,1,1
36314,3,5/07/17,5/30/17,71276,22,1,1
36318,2,2/17/17,5/30/17,63014,28,1,1
36315,1,4/02/17,5/30/17,55683,3,1,1
36313,1,3/09/17,5/30/17,55897,10,1,1
36312,3,2/26/17,5/30/17,56071,31,1,1
36317,3,2/21/17,5/30/17,71427,59,1,1
36319,3,12/19/16,5/31/17,66016,43,1,1
36321,1,5/01/17,5/31/17,65730,2,1,1
36320,3,4/13/17,5/31/17,66851,3,1,1
36393,11,4/19/17,6/01/17,55816,16,1,1
36391,2,4/29/17,6/01/17,57536,74,1,1
36390,3,3/23/17,6/01/17,58346,65,1,1
36392,6,1/16/17,6/01/17,63613,23,1,1
36396,3,1/07/17,6/02/17,66857,71,1,1
36405,2,12/17/16,6/02/17,71812,17,1,1
36395,11,2/20/17,6/02/17,65922,55,1,1
36398,2,3/10/17,6/02/17,55063,34,1,1
36399,2,4/13/17,6/02/17,64588,11,1,1
36402,2,1/09/17,6/02/17,60223,7,1,1
36397,7,1/26/17,6/02/17,69659,65,1,1
36400,2,1/24/17,6/02/17,71437,69,1,1
36401,2,5/11/17,6/02/17,64809,59,1,1
36403,8,2/08/17,6/02/17,64977,36,1,1
36394,8,2/21/17,6/02/17,69354,32,1,1
36404,11,12/07/16,6/02/17,64136,71,1,1
36407,7,4/30/17,6/03/17,61728,63,1,1
36406,1,12/10/16,6/03/17,61631,31,1,1
36408,2,12/12/16,6/03/17,58384,5,1,1
36413,7,12/14/16,6/04/17,56938,55,1,1
36414,3,1/27/17,6/04/17,62993,26,1,1
36411,7,1/19/17,6/04/17,62143,29,1,1
36415,2,12/10/16,6/04/17,63780,51,1,1
36412,7,4/08/17,6/04/17,71468,75,1,1
36409,8,4/07/17,6/04/17,55010,59,1,1
36418,2,4/16/17,6/05/17,70308,1,1,1
36419,2,4/29/17,6/05/17,63230,19,1,1
36420,6,5/04/17,6/05/17,64844,48,1,1
36416,3,3/13/17,6/05/17,62182,44,1,1
36421,2,4/05/17,6/05/17,60870,59,1,1
36417,3,1/02/17,6/05/17,65849,67,1,1
36426,3,4/28/17,6/06/17,72967,71,1,1
36428,2,1/22/17,6/06/17,68370,55,1,1
36424,3,3/24/17,6/06/17,62581,8,1,1
36427,7,2/03/17,6/06/17,72314,34,1,1
36425,7,1/04/17,6/06/17,61286,59,1,1
36422,3,4/11/17,6/06/17,66623,2,1,1
36423,3,4/18/17,6/06/17,68335,72,1,1
36432,3,3/12/17,6/07/17,69161,74,1,1
36429,8,4/05/17,6/07/17,59121,74,1,1
36436,2,12/17/16,6/07/17,67723,68,1,1
36433,2,3/05/17,6/07/17,62938,11,1,1
36434,2,12/28/16,6/07/17,62863,57,1,1
36431,1,2/21/17,6/07/17,56546,36,1,1
36430,6,12/27/16,6/07/17,71057,7,1,1
36435,2,12/18/16,6/07/17,64679,16,1,1
36442,8,12/26/16,6/08/17,55518,2,1,1
36441,11,3/07/17,6/08/17,63887,59,1,1
36438,3,1/03/17,6/08/17,67926,59,1,1
36439,2,4/14/17,6/08/17,55583,62,1,1
36443,11,1/15/17,6/08/17,62612,69,1,1
36440,2,3/01/17,6/08/17,66083,59,1,1
36437,8,2/07/17,6/08/17,68559,71,1,1
36444,2,2/27/17,6/08/17,66064,20,1,1
36445,1,12/15/16,6/09/17,68093,43,1,1
36448,2,5/17/17,6/09/17,68369,58,1,1
36446,1,4/17/17,6/09/17,60096,24,1,1
36447,2,12/17/16,6/09/17,61947,14,1,1
36449,2,4/13/17,6/09/17,65635,74,1,1
36456,2,5/03/17,6/10/17,64348,71,1,1
36451,3,4/23/17,6/10/17,64689,35,1,1
36453,2,12/23/16,6/10/17,58450,31,1,1
36450,3,4/05/17,6/10/17,57656,63,1,1
36452,1,1/06/17,6/10/17,66869,65,1,1
36455,11,4/16/17,6/10/17,62391,4,1,1
36454,2,3/27/17,6/10/17,66179,71,1,1
36457,2,4/19/17,6/10/17,55217,49,1,1
36460,3,1/25/17,6/11/17,61315,68,1,1
36461,2,3/01/17,6/11/17,71040,59,1,1
36459,3,4/12/17,6/11/17,65897,7,1,1
36462,2,5/08/17,6/11/17,70139,59,1,1
36458,3,3/17/17,6/11/17,61987,68,1,1
36468,7,12/21/16,6/12/17,62784,43,1,1
36472,2,1/07/17,6/12/17,60408,72,1,1
36467,1,4/06/17,6/12/17,67924,34,1,1
36463,8,3/31/17,6/12/17,62350,35,1,1
36464,3,5/06/17,6/12/17,59113,14,1,1
36473,8,3/17/17,6/12/17,72020,35,1,1
36466,1,4/02/17,6/12/17,57858,11,1,1
36470,1,1/06/17,6/12/17,63943,52,1,1
36465,3,1/21/17,6/12/17,63131,70,1,1
36469,6,2/02/17,6/12/17,57425,58,1,1
36471,8,4/15/17,6/12/17,69417,34,1,1
36474,2,4/28/17,6/12/17,57604,4,1,1
36477,2,2/03/17,6/13/17,63588,63,1,1
36476,1,1/29/17,6/13/17,64238,73,1,1
36475,11,12/24/16,6/13/17,65197,72,1,1
36478,2,4/06/17,6/13/17,55420,7,1,1
36482,2,4/03/17,6/14/17,60637,21,1,1
36480,3,12/25/16,6/14/17,64092,15,1,1
36479,3,4/05/17,6/14/17,70219,60,1,1
36481,2,1/06/17,6/14/17,72746,26,1,1
36485,3,2/21/17,6/15/17,66862,36,1,1
36487,3,4/24/17,6/15/17,69425,48,1,1
36484,1,4/10/17,6/15/17,61390,64,1,1
36488,2,5/08/17,6/15/17,57876,9,1,1
36486,8,4/22/17,6/15/17,59568,71,1,1
36483,3,5/10/17,6/15/17,57900,68,1,1
36489,7,4/03/17,6/16/17,70233,16,1,1
36490,3,5/10/17,6/16/17,56897,22,1,1
36491,7,5/21/17,6/17/17,62394,20,1,1
36495,2,3/22/17,6/17/17,57964,74,1,1
36493,1,4/18/17,6/17/17,68645,64,1,1
36494,2,1/20/17,6/17/17,72979,5,1,1
36492,1,2/10/17,6/17/17,68198,54,1,1
36496,2,4/23/17,6/17/17,61198,59,1,1
36504,3,1/02/17,6/18/17,68634,67,1,1
36503,1,2/09/17,6/18/17,60765,74,1,1
36499,1,12/27/16,6/18/17,60003,3,1,1
36501,8,2/28/17,6/18/17,56105,52,1,1
36500,1,5/24/17,6/18/17,57999,63,1,1
36506,2,4/11/17,6/18/17,55319,71,1,1
36498,3,4/24/17,6/18/17,60641,71,1,1
